RMS CDW ID,General Offense Number,Offense Code,Offense Code Extension,Offense Type,Summary Offense Code,Summarized Offense Description,Date Reported,Occurred Date or Date Range Start,Occurred Date Range End,Hundred Block Location,District/Sector,Zone/Beat,Census Tract 2000,Longitude,Latitude,Location,Month,Year
576487,2015376662,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 06:10:00 PM,10/25/2015 04:00:00 PM,10/27/2015 12:30:00 PM,125XX BLOCK OF 35 AV NE,L,L3,100.3004,-122.290794373,47.720947266,"(47.720947266, -122.290794373)",10,2015
580653,2015376659,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/27/2015 06:07:00 PM,10/27/2015 07:30:00 AM,10/27/2015 06:00:00 PM,90XX BLOCK OF SEWARD PARK AV S,S,S3,11800.1013,-122.26449585,47.522407532,"(47.522407532, -122.26449585)",10,2015
572858,2015376650,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 06:05:00 PM,10/27/2015 07:30:00 AM,10/27/2015 03:00:00 PM,3XX BLOCK OF S CLOVERDALE ST,F,F3,11200.1017,-122.330188324,47.526554277,"(47.526554277, -122.330188324)",10,2015
641173,2015376615,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/27/2015 05:28:00 PM,10/26/2015 09:00:00 PM,10/27/2015 05:00:00 PM,XX BLOCK OF W HIGHLAND DR,Q,Q3,7000.6000,-122.357269287,47.629573822,"(47.629573822, -122.357269287)",10,2015
587911,2015376509,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 04:21:00 PM,10/26/2015 06:00:00 PM,10/26/2015 06:40:00 PM,NE 41 ST / BROOKLYN AV NE,U,U2,5302.1002,-122.314407349,47.656848907,"(47.656848907, -122.314407349)",10,2015
572856,2015376213,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 12:30:00 PM,10/27/2015 05:45:00 AM,,56XX BLOCK OF S BANGOR ST,S,S3,11900.3008,-122.262194496,47.506120921,"(47.506120921, -122.262194496)",10,2015
571134,2015375894,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 10:20:00 AM,10/27/2015 12:01:00 AM,10/27/2015 06:30:00 AM,94XX BLOCK OF 6 AV SW,F,F3,11300.2001,-122.342880731,47.518202313,"(47.518202313, -122.342880731)",10,2015
571132,2015375875,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 10:15:00 AM,10/26/2015 04:30:00 PM,10/27/2015 10:00:00 AM,65XX BLOCK OF GREENWOOD AV N,J,J2,3500.1010,-122.355325034,47.6768917,"(47.6768917, -122.355325034)",10,2015
582588,2015375812,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 09:15:00 AM,10/26/2015 05:45:00 PM,10/27/2015 08:15:00 AM,7XX BLOCK OF E ROY ST,E,E1,7401.2001,-122.32270813,47.625118256,"(47.625118256, -122.32270813)",10,2015
571568,2015375818,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 09:08:00 AM,10/26/2015 08:00:00 PM,10/27/2015 08:30:00 AM,75XX BLOCK OF 24 AV SW,F,F1,10701.2014,-122.363174597,47.534607888,"(47.534607888, -122.363174597)",10,2015
598630,2015375602,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 04:34:00 AM,10/26/2015 04:30:00 PM,10/26/2015 10:55:00 PM,30XX BLOCK OF NE 140 ST,L,L1,100.2006,-122.295143127,47.730140686,"(47.730140686, -122.295143127)",10,2015
588030,2015375593,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 04:11:00 AM,10/26/2015 06:00:00 PM,10/27/2015 03:45:00 AM,50XX BLOCK OF 22 AV NE,U,U1,4302.1005,-122.304534912,47.665672302,"(47.665672302, -122.304534912)",10,2015
625424,2015375501,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/27/2015 12:29:00 AM,10/27/2015 12:29:00 AM,,36XX BLOCK OF LINDEN AV N,B,B2,4900.2012,-122.348594666,47.651939392,"(47.651939392, -122.348594666)",10,2015
571187,2015375469,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/26/2015 11:17:00 PM,10/26/2015 05:00:00 PM,10/26/2015 11:00:00 PM,E MERCER ST / MELROSE AV E,E,E1,7401.3003,-122.327882866,47.624280078,"(47.624280078, -122.327882866)",10,2015
576359,2015375351,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/26/2015 09:10:00 PM,10/26/2015 07:00:00 AM,10/26/2015 09:00:00 PM,102XX BLOCK OF 1 AV NE,L,L2,1900.1005,-122.328514099,47.702270508,"(47.702270508, -122.328514099)",10,2015
571550,2015375246,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/26/2015 07:32:00 PM,10/25/2015 10:00:00 AM,10/26/2015 07:25:00 PM,45XX BLOCK OF 42 AV SW,W,W2,10500.4003,-122.385456086,47.561987761,"(47.561987761, -122.385456086)",10,2015
570187,2015375232,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,10/26/2015 07:07:00 PM,10/25/2015 07:00:00 PM,10/26/2015 06:30:00 PM,83XX BLOCK OF 10 AV S,F,F3,11200.2053,-122.320248005,47.528582348,"(47.528582348, -122.320248005)",10,2015
602008,2015375055,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/26/2015 04:32:00 PM,10/25/2015 08:00:00 PM,10/26/2015 08:00:00 AM,26XX BLOCK OF S DAWSON ST,R,R1,10401.2014,-122.298614502,47.556083679,"(47.556083679, -122.298614502)",10,2015
571385,2015374761,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/26/2015 12:58:00 PM,10/22/2015 03:00:00 AM,10/22/2015 03:30:00 PM,4XX BLOCK OF 14 AV E,C,C1,7500.1003,-122.314663143,47.622532142,"(47.622532142, -122.314663143)",10,2015
571389,2015374691,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/26/2015 12:19:00 PM,10/26/2015 12:19:00 PM,,32 AV E / E HARRISON ST,C,C3,7800.4005,-122.291126449,47.62247272,"(47.62247272, -122.291126449)",10,2015
571387,2015374562,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/26/2015 10:38:00 AM,10/25/2015 03:00:00 AM,10/26/2015 08:00:00 AM,19XX BLOCK OF FRANKLIN AV E,D,D3,6600.2018,-122.324684077,47.636306292,"(47.636306292, -122.324684077)",10,2015
572450,2015374466,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/26/2015 09:06:00 AM,10/25/2015 06:30:00 PM,10/26/2015 08:30:00 AM,88XX BLOCK OF 41 AV S,S,S1,11700.3021,-122.281298268,47.523644115,"(47.523644115, -122.281298268)",10,2015
571388,2015374461,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/26/2015 09:05:00 AM,10/25/2015 04:00:00 PM,10/26/2015 09:00:00 AM,6XX BLOCK OF SW KENYON ST,F,F3,11300.1000,-122.342387251,47.531955217,"(47.531955217, -122.342387251)",10,2015
571394,2015373892,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 11:30:00 PM,10/25/2015 01:00:00 PM,10/25/2015 05:45:00 PM,UNION ST / WESTERN AV,M,M1,8100.3013,-122.340217636,47.607363729,"(47.607363729, -122.340217636)",10,2015
574579,2015374149,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 11:07:00 PM,10/25/2015 11:05:00 PM,,91XX BLOCK OF ROOSEVELT WY NE,L,L2,2000.3003,-122.317592099,47.695378112,"(47.695378112, -122.317592099)",10,2015
572211,2015374103,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 09:52:00 PM,10/25/2015 05:30:00 PM,10/25/2015 09:30:00 PM,2XX BLOCK OF PIKE ST,M,M3,8100.2007,-122.338348302,47.609517442,"(47.609517442, -122.338348302)",10,2015
571398,2015373872,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 07:05:00 PM,10/24/2015 09:00:00 PM,10/25/2015 04:00:00 PM,65XX BLOCK OF 36 AV SW,W,W3,10600.1015,-122.377812108,47.543795762,"(47.543795762, -122.377812108)",10,2015
571392,2015373888,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 05:37:00 PM,10/23/2015 06:00:00 PM,10/25/2015 05:00:00 PM,69XX BLOCK OF FAUNTLEROY WY SW,W,W3,10600.3018,-122.39003598,47.541904073,"(47.541904073, -122.39003598)",10,2015
618483,2015373770,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 05:30:00 PM,10/25/2015 05:30:00 AM,,42XX BLOCK OF S WILLOW ST,S,S2,11101.4024,-122.279441833,47.540668488,"(47.540668488, -122.279441833)",10,2015
621015,2015373499,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 01:15:00 PM,10/24/2015 08:00:00 PM,10/25/2015 09:00:00 AM,28XX BLOCK OF NW 73 ST,J,J2,3100.4011,-122.394363403,47.681671143,"(47.681671143, -122.394363403)",10,2015
571190,2015373471,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 09:06:00 AM,10/24/2015 10:00:00 PM,10/25/2015 09:00:00 AM,40XX BLOCK OF 46 AV SW,W,W2,9702.2009,-122.390780517,47.567531268,"(47.567531268, -122.390780517)",10,2015
577755,2015373438,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 07:52:00 AM,10/25/2015 07:52:00 AM,10/25/2015 07:00:00 AM,17XX BLOCK OF NE 86 ST,L,L2,2000.1018,-122.308189392,47.691234589,"(47.691234589, -122.308189392)",10,2015
571188,2015373325,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 03:02:00 AM,10/24/2015 02:00:00 PM,10/24/2015 10:00:00 PM,23XX BLOCK OF S HANFORD ST,R,R1,10001.1007,-122.301988363,47.575084094,"(47.575084094, -122.301988363)",10,2015
581932,2015373301,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/25/2015 02:23:00 AM,10/24/2015 10:00:00 PM,10/25/2015 02:23:00 AM,77XX BLOCK OF 12 AV NE,U,U1,2600.4010,-122.315101624,47.685127258,"(47.685127258, -122.315101624)",10,2015
574018,2015372579,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/24/2015 01:58:00 PM,10/24/2015 11:30:00 AM,10/24/2015 12:00:00 PM,39XX BLOCK OF S OTHELLO ST,S,S1,11001.2008,-122.282344887,47.537044025,"(47.537044025, -122.282344887)",10,2015
571336,2015372573,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/24/2015 01:52:00 PM,10/24/2015 04:00:00 AM,10/24/2015 12:00:00 PM,2XX BLOCK OF N 85 ST,J,J2,2900.1000,-122.355971945,47.690598931,"(47.690598931, -122.355971945)",10,2015
595511,2015372571,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,10/24/2015 01:40:00 PM,10/24/2015 01:00:00 AM,10/24/2015 01:15:00 PM,3XX BLOCK OF NW 52 ST,B,B2,4800.1016,-122.362045288,47.666435242,"(47.666435242, -122.362045288)",10,2015
571339,2015372504,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/24/2015 12:35:00 PM,10/24/2015 02:00:00 AM,10/24/2015 10:30:00 AM,23XX BLOCK OF MINOR AV E,D,D3,6100.4007,-122.328354324,47.64087933,"(47.64087933, -122.328354324)",10,2015
571402,2015372482,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/24/2015 12:14:00 PM,10/23/2015 09:00:00 PM,10/24/2015 12:14:00 PM,4XX BLOCK OF E REPUBLICAN ST,E,E1,7401.1004,-122.325951877,47.623135947,"(47.623135947, -122.325951877)",10,2015
626733,2015372445,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/24/2015 11:39:00 AM,10/23/2015 08:00:00 PM,10/24/2015 10:00:00 AM,36XX BLOCK OF LINDEN AV N,B,B2,4900.2013,-122.348594666,47.651939392,"(47.651939392, -122.348594666)",10,2015
590246,2015372407,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/24/2015 10:48:00 AM,10/23/2015 07:30:00 PM,10/24/2015 08:00:00 AM,45XX BLOCK OF S HENDERSON ST,S,S3,11800.4003,-122.27532196,47.523311615,"(47.523311615, -122.27532196)",10,2015
614553,2015372390,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/24/2015 10:19:00 AM,10/23/2015 09:00:00 PM,10/24/2015 10:00:00 AM,85XX BLOCK OF MIDVALE AV N,N,N3,1800.2013,-122.342384338,47.691455841,"(47.691455841, -122.342384338)",10,2015
619656,2015372326,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/24/2015 09:06:00 AM,10/24/2015 08:30:00 AM,10/24/2015 09:00:00 AM,37XX BLOCK OF 26 PL W,Q,Q1,5801.3011,-122.390350342,47.653656006,"(47.653656006, -122.390350342)",10,2015
571203,2015371927,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 11:07:00 PM,10/23/2015 08:30:00 PM,,BOYLSTON AV / MARION ST,E,E3,8400.2010,-122.321159799,47.610013782,"(47.610013782, -122.321159799)",10,2015
576949,2015371747,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 08:03:00 PM,10/22/2015 10:00:00 PM,10/22/2015 11:30:00 PM,11 AV / E UNION ST,E,E2,7500.4018,-122.318122864,47.612930298,"(47.612930298, -122.318122864)",10,2015
595695,2015371541,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 04:50:00 PM,10/23/2015 07:00:00 AM,10/23/2015 12:30:00 PM,60XX BLOCK OF CALIFORNIA AV SW,W,W3,10600.2012,-122.387168884,47.547588348,"(47.547588348, -122.387168884)",10,2015
571213,2015371464,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 03:50:00 PM,10/22/2015 04:00:00 PM,10/22/2015 07:00:00 PM,NE 56 ST / BROOKLYN AV NE,U,U1,4400.2020,-122.314161482,47.669436363,"(47.669436363, -122.314161482)",10,2015
571212,2015371418,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/23/2015 03:20:00 PM,10/16/2015 12:00:00 PM,10/19/2015 12:00:00 PM,30XX BLOCK OF CALIFORNIA AV SW,W,W1,9800.1028,-122.386736588,47.576310072,"(47.576310072, -122.386736588)",10,2015
571198,2015371145,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/23/2015 11:24:00 AM,10/22/2015 06:30:00 PM,10/22/2015 10:00:00 PM,7XX BLOCK OF NE 43 ST,U,U2,5200.1004,-122.320309341,47.659461489,"(47.659461489, -122.320309341)",10,2015
571208,2015371064,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 10:30:00 AM,10/22/2015 09:00:00 AM,10/23/2015 10:30:00 AM,BELMONT AV E / LAKEVIEW BV E,C,C1,6600.1015,-122.327102628,47.628323811,"(47.628323811, -122.327102628)",10,2015
571206,2015371051,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 10:12:00 AM,10/23/2015 04:00:00 AM,,63XX BLOCK OF 18 AV SW,F,F1,10800.2002,-122.357154119,47.544723145,"(47.544723145, -122.357154119)",10,2015
586386,2015370966,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 09:23:00 AM,10/23/2015 06:00:00 AM,10/23/2015 09:00:00 AM,60XX BLOCK OF 45 AV SW,W,W3,10600.6009,-122.389953613,47.547622681,"(47.547622681, -122.389953613)",10,2015
571405,2015370964,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/23/2015 09:13:00 AM,10/23/2015 01:00:00 AM,10/23/2015 08:00:00 AM,6 AV S / S ALASKA ST,O,O2,9300.3161,-122.326668485,47.561207928,"(47.561207928, -122.326668485)",10,2015
621361,2015370952,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 09:04:00 AM,10/22/2015 11:30:00 PM,10/23/2015 08:00:00 AM,8XX BLOCK OF W ARGAND ST,Q,Q2,5900.1031,-122.36807251,47.650691986,"(47.650691986, -122.36807251)",10,2015
571199,2015370933,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 08:46:00 AM,10/22/2015 11:30:00 PM,10/23/2015 08:00:00 AM,8XX BLOCK OF N 36 ST,B,B2,4900.2013,-122.347998238,47.651057036,"(47.651057036, -122.347998238)",10,2015
573700,2015370923,2404,7,VEH-THEFT-TRAILER,2400,VEHICLE THEFT,10/23/2015 08:33:00 AM,10/12/2015 12:00:00 PM,10/13/2015 06:00:00 AM,42XX BLOCK OF AIRPORT WY S,O,O2,9300.3169,-122.322731113,47.565632753,"(47.565632753, -122.322731113)",10,2015
571200,2015370896,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 08:06:00 AM,10/23/2015 07:56:00 AM,10/23/2015 08:00:00 AM,140XX BLOCK OF WAYNE PL N,N,N2,300.1013,-122.335305374,47.73144818,"(47.73144818, -122.335305374)",10,2015
571201,2015370831,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 06:31:00 AM,10/22/2015 05:00:00 PM,10/23/2015 06:00:00 AM,25XX BLOCK OF SW TRENTON ST,F,F2,11401.2005,-122.365200898,47.524681976,"(47.524681976, -122.365200898)",10,2015
581369,2015370833,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/23/2015 06:23:00 AM,10/23/2015 03:42:00 AM,10/23/2015 03:42:00 AM,41XX BLOCK OF FAUNTLEROY WY SW,W,W1,9900.1017,-122.374382019,47.566291809,"(47.566291809, -122.374382019)",10,2015
589071,2015370528,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/22/2015 09:19:00 PM,10/22/2015 05:00:00 PM,10/22/2015 09:15:00 PM,7XX BLOCK OF 9 AV N,D,D2,6700.2021,-122.339675903,47.626281738,"(47.626281738, -122.339675903)",10,2015
601062,2015370296,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/22/2015 05:42:00 PM,10/22/2015 09:30:00 AM,10/22/2015 05:00:00 PM,4XX BLOCK OF NE NORTHGATE WY,L,L2,1200.4010,-122.324615479,47.708602905,"(47.708602905, -122.324615479)",10,2015
582378,2015369723,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/22/2015 02:00:00 PM,10/21/2015 06:30:00 PM,10/22/2015 10:00:00 AM,25XX BLOCK OF WARREN AV N,Q,Q2,6000.3017,-122.354492188,47.642547607,"(47.642547607, -122.354492188)",10,2015
575504,2015369912,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/22/2015 12:49:00 PM,10/16/2015 12:00:00 PM,10/16/2015 05:30:00 PM,5XX BLOCK OF 19 AV E,C,C2,7600.1012,-122.307295212,47.623816133,"(47.623816133, -122.307295212)",10,2015
587639,2015369909,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/22/2015 12:49:00 PM,10/21/2015 10:00:00 PM,10/22/2015 12:45:00 PM,24XX BLOCK OF NE BLAKELEY ST,U,U1,4302.2007,-122.301559448,47.66601944,"(47.66601944, -122.301559448)",10,2015
571410,2015369821,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/22/2015 11:43:00 AM,10/15/2015 11:00:00 PM,10/22/2015 11:00:00 AM,32XX BLOCK OF NW 54 ST,B,B1,3200.4019,-122.398977767,47.667471341,"(47.667471341, -122.398977767)",10,2015
572064,2015369738,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/22/2015 10:28:00 AM,10/21/2015 06:30:00 PM,10/22/2015 10:15:00 AM,75XX BLOCK OF AURORA AV N,J,J3,2800.2000,-122.344486331,47.683669763,"(47.683669763, -122.344486331)",10,2015
571407,2015369594,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/22/2015 08:24:00 AM,10/21/2015 07:00:00 PM,10/22/2015 08:20:00 AM,92XX BLOCK OF INTERLAKE AV N,N,N3,1800.1003,-122.340798818,47.697068549,"(47.697068549, -122.340798818)",10,2015
571411,2015369520,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/22/2015 06:59:00 AM,10/22/2015 12:30:00 AM,10/22/2015 06:45:00 AM,56XX BLOCK OF S PRENTICE ST,S,S3,11900.5006,-122.262169317,47.508232998,"(47.508232998, -122.262169317)",10,2015
571416,2015369005,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2015 06:01:00 PM,10/21/2015 05:00:00 AM,10/21/2015 05:30:00 AM,20XX BLOCK OF 33 AV S,R,R2,9500.1055,-122.290870659,47.584369822,"(47.584369822, -122.290870659)",10,2015
566040,2015368702,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2015 02:24:00 PM,10/21/2015 06:50:00 AM,10/21/2015 01:30:00 PM,60XX BLOCK OF 16 AV SW,F,F1,10800.1009,-122.354830575,47.549258386,"(47.549258386, -122.354830575)",10,2015
575523,2015368670,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2015 01:55:00 PM,10/21/2015 05:30:00 AM,10/21/2015 01:00:00 PM,41XX BLOCK OF 2 AV S,O,O2,9300.3152,-122.331968398,47.566593363,"(47.566593363, -122.331968398)",10,2015
627435,2015368646,2404,4,VEH-THEFT-MTRCYCLE,2400,VEHICLE THEFT,10/21/2015 01:29:00 PM,10/21/2015 08:30:00 AM,10/21/2015 12:30:00 PM,61XX BLOCK OF 6 AV S,O,O3,10900.2072,-122.326148987,47.547149658,"(47.547149658, -122.326148987)",10,2015
571414,2015368334,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2015 09:35:00 AM,10/21/2015 09:02:00 AM,,60XX BLOCK OF 16 AV SW,F,F1,10800.1009,-122.354830575,47.549258386,"(47.549258386, -122.354830575)",10,2015
591706,2015368299,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2015 08:23:00 AM,10/20/2015 10:00:00 PM,10/21/2015 07:30:00 AM,43XX BLOCK OF 12 AV NE,U,U2,5301.3003,-122.315460205,47.660552979,"(47.660552979, -122.315460205)",10,2015
587898,2015368254,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2015 07:44:00 AM,10/20/2015 07:30:00 PM,10/21/2015 07:30:00 AM,81XX BLOCK OF DELRIDGE WY SW,F,F2,11401.3014,-122.360458374,47.529182434,"(47.529182434, -122.360458374)",10,2015
565282,2015368252,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2015 07:32:00 AM,10/20/2015 11:00:00 PM,10/21/2015 07:00:00 AM,30XX BLOCK OF CASCADIA AV S,R,R2,9500.3010,-122.284495431,47.576866042,"(47.576866042, -122.284495431)",10,2015
565284,2015368130,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2015 04:03:00 AM,10/14/2015 02:00:00 PM,10/21/2015 04:00:00 AM,4XX BLOCK OF E REPUBLICAN ST,E,E1,7401.4002,-122.325951877,47.623135947,"(47.623135947, -122.325951877)",10,2015
618480,2015368039,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/21/2015 12:25:00 AM,10/21/2015 12:25:00 AM,,17 AV NE / NE 45 ST,U,U2,5301.1006,-122.309509277,47.661258698,"(47.661258698, -122.309509277)",10,2015
565289,2015367512,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/20/2015 03:29:00 PM,10/20/2015 08:30:00 AM,10/20/2015 03:00:00 PM,E HOWELL ST / 11 AV,E,E2,7500.4001,-122.318197051,47.61759024,"(47.61759024, -122.318197051)",10,2015
573073,2015367453,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/20/2015 02:58:00 PM,10/19/2015 05:00:00 PM,10/20/2015 01:30:00 PM,73XX BLOCK OF RAINIER AV S,S,S2,11102.4006,-122.270154705,47.536443871,"(47.536443871, -122.270154705)",10,2015
565302,2015366963,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/20/2015 08:37:00 AM,10/20/2015 04:00:00 AM,10/20/2015 08:30:00 AM,1XX BLOCK OF UNION ST,M,M1,8100.3003,-122.338550344,47.608060167,"(47.608060167, -122.338550344)",10,2015
565300,2015366941,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/20/2015 08:17:00 AM,10/20/2015 05:30:00 AM,10/20/2015 08:00:00 AM,140XX BLOCK OF COURTLAND PL N,N,N2,300.2025,-122.338012101,47.731382966,"(47.731382966, -122.338012101)",10,2015
566404,2015366915,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/20/2015 07:45:00 AM,10/19/2015 08:00:00 PM,10/20/2015 07:30:00 AM,1XX BLOCK OF NW 74 ST,J,J2,2900.2009,-122.359316289,47.682544872,"(47.682544872, -122.359316289)",10,2015
570463,2015366675,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/19/2015 11:28:00 PM,10/19/2015 04:00:00 AM,10/19/2015 11:25:00 PM,N 135 ST / AURORA AV N,N,N2,401.1008,-122.345018864,47.726857313,"(47.726857313, -122.345018864)",10,2015
566405,2015366569,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/19/2015 08:59:00 PM,10/17/2015 06:00:00 PM,10/18/2015 06:00:00 PM,14 AV W / GILMAN DR W,Q,Q2,5802.2008,-122.374860989,47.641331425,"(47.641331425, -122.374860989)",10,2015
565732,2015366466,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/19/2015 07:14:00 PM,10/19/2015 04:30:00 PM,10/19/2015 07:10:00 PM,42 AV SW / SW OREGON ST,W,W2,10500.4003,-122.385457984,47.562874575,"(47.562874575, -122.385457984)",10,2015
564722,2015366362,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/19/2015 05:27:00 PM,10/18/2015 10:00:00 PM,10/19/2015 05:10:00 PM,41XX BLOCK OF BROOKLYN AV NE,U,U2,5301.4002,-122.314382775,47.65758841,"(47.65758841, -122.314382775)",10,2015
576807,2015366283,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/19/2015 04:24:00 PM,10/18/2015 07:30:00 PM,10/19/2015 10:00:00 AM,75XX BLOCK OF SUNNYSIDE AV N,J,J3,2700.2019,-122.329353333,47.68415451,"(47.68415451, -122.329353333)",10,2015
564721,2015366220,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/19/2015 03:48:00 PM,10/19/2015 10:00:00 AM,10/19/2015 11:30:00 AM,71XX BLOCK OF 34 AV SW,W,W3,11500.1002,-122.37523846,47.538301109,"(47.538301109, -122.37523846)",10,2015
569665,2015366217,2404,1,VEH-THEFT-AUTO,2400,VEHICLE THEFT,10/19/2015 03:48:00 PM,10/09/2015 07:30:00 AM,10/09/2015 12:00:00 PM,140XX BLOCK OF AURORA AV N,N,N2,401.1007,-122.345060054,47.730765278,"(47.730765278, -122.345060054)",10,2015
566421,2015366167,2404,8,VEH-THEFT-TRUCK,2400,VEHICLE THEFT,10/19/2015 03:07:00 PM,10/18/2015 07:00:00 PM,10/19/2015 01:00:00 PM,74XX BLOCK OF 4 AV NE,J,J3,3600.2013,-122.324874671,47.682452833,"(47.682452833, -122.324874671)",10,2015
